timestamp,action,reward,battery_soc,diesel_power,battery_power,grid_power,load_shedding,renewable_curtailment,fuel_level,power_balance_error,total_generation,total_consumption,renewable_generation,load_demand,has_line_violation,line_violations
2019-01-01 18:00:00,"[-1, 0]",0.10147229300000002,0.5054736662453948,0.0,0.0,-3.1222244000000003,0.0,0.0,95.38504475,0.0,7.6657756,7.6657756,10.788,7.6657756,False,{}
2019-01-01 18:15:00,"[-1, 0]",0.07552657775000002,0.5054736662453948,0.0,0.0,-2.3238947000000003,0.0,0.0,95.38504475,0.0,8.4641053,8.4641053,10.788,8.4641053,False,{}
2019-01-01 18:30:00,"[-1, 0]",-0.0,0.5020055216138158,0.0,6.589474799999998,0.0,0.0,0.0,95.38504475,0.0,17.377474799999998,17.377474799999998,10.788,17.377474799999998,False,{}
2019-01-01 18:45:00,"[-1, 0]",-0.0,0.4982599562980264,0.0,7.116574100000001,0.0,0.0,0.0,95.38504475,0.0,17.9045741,17.9045741,10.788,17.9045741,False,{}
2019-01-01 19:00:00,"[-1, 0]",-0.0,0.498104332719079,0.0,0.2956848000000001,0.0,0.0,0.0,95.38504475,0.0,11.1196848,11.1196848,10.824,11.1196848,False,{}
2019-01-01 19:15:00,"[-1, 0]",-0.0,0.49697989477171056,0.0,2.1364321000000004,0.0,0.0,0.0,95.38504475,0.0,12.9604321,12.9604321,10.824,12.9604321,False,{}
2019-01-01 19:30:00,"[-1, 0]",0.009534073249999957,0.49697989477171056,0.0,0.0,-0.2933560999999987,0.0,0.0,95.38504475,0.0,10.530643900000001,10.530643900000001,10.824,10.530643900000001,False,{}
2019-01-01 19:45:00,"[-1, 0]",0.07117815575000003,0.49697989477171056,0.0,0.0,-2.190097100000001,0.0,0.0,95.38504475,0.0,8.633902899999999,8.633902899999999,10.824,8.633902899999999,False,{}
2019-01-01 20:00:00,"[-1, 0]",-0.0,0.49566246429802635,0.0,2.5031178999999995,0.0,0.0,0.0,95.38504475,0.0,13.315117899999999,13.315117899999999,10.812,13.315117899999999,False,{}
2019-01-01 20:15:00,"[-1, 0]",-0.0,0.4953163711401316,0.0,0.6575770000000016,0.0,0.0,0.0,95.38504475,0.0,11.469577000000001,11.469577000000001,10.812,11.469577000000001,False,{}
2019-01-01 20:30:00,"[-1, 0]",-0.0,0.49497975671907896,0.0,0.6395674000000007,0.0,0.0,0.0,95.38504475,0.0,11.4515674,11.4515674,10.812,11.4515674,False,{}
2019-01-01 20:45:00,"[-1, 0]",-0.0,0.49349015866644735,0.0,2.830236300000001,0.0,0.0,0.0,95.38504475,0.0,13.6422363,13.6422363,10.812,13.6422363,False,{}
2019-01-01 21:00:00,"[-1, 0]",-0.0,0.4928030604032895,0.0,1.3054866999999994,0.0,0.0,0.0,95.38504475,0.0,12.0574867,12.0574867,10.752,12.0574867,False,{}
2019-01-01 21:15:00,"[-1, 0]",0.10812761050000003,0.4928030604032895,0.0,0.0,-3.3270034000000006,0.0,0.0,95.38504475,0.0,7.4249966,7.4249966,10.752,7.4249966,False,{}
2019-01-01 21:30:00,"[-1, 0]",0.09659063050000005,0.4928030604032895,0.0,0.0,-2.9720194000000015,0.0,0.0,95.38504475,0.0,7.779980599999999,7.779980599999999,10.752,7.779980599999999,False,{}
2019-01-01 21:45:00,"[-1, 0]",0.08731534175000004,0.4928030604032895,0.0,0.0,-2.686625900000001,0.0,0.0,95.38504475,0.0,8.0653741,8.0653741,10.752,8.0653741,False,{}
2019-01-01 22:00:00,"[-1, 0]",0.09442847375000003,0.4928030604032895,0.0,0.0,-2.905491500000001,0.0,0.0,95.38504475,0.0,7.7505085,7.7505085,10.656,7.7505085,False,{}
2019-01-01 22:15:00,"[-1, 0]",0.08699841475000002,0.4928030604032895,0.0,0.0,-2.6768743000000006,0.0,0.0,95.38504475,0.0,7.9791257,7.9791257,10.656,7.9791257,False,{}
2019-01-01 22:30:00,"[-1, 0]",0.10539197174999998,0.4928030604032895,0.0,0.0,-3.2428298999999994,0.0,0.0,95.38504475,0.0,7.413170100000001,7.413170100000001,10.656,7.413170100000001,False,{}
2019-01-01 22:45:00,"[-1, 0]",0.14083981600000003,0.4928030604032895,0.0,0.0,-4.333532800000001,0.0,0.0,95.38504475,0.0,6.322467199999999,6.322467199999999,10.656,6.322467199999999,False,{}
2019-01-01 23:00:00,"[-1, 0]",0.16627781625,0.4928030604032895,0.0,0.0,-5.116240499999999,0.0,0.0,95.38504475,0.0,5.5517595,5.5517595,10.668,5.5517595,False,{}
2019-01-01 23:15:00,"[0, 0]",0.159578328,0.4928030604032895,0.0,0.0,-4.9101023999999995,0.0,0.0,95.38504475,0.0,5.7578976,5.7578976,10.668,5.7578976,False,{}
2019-01-01 23:30:00,"[-1, 0]",0.16918949774999997,0.4928030604032895,0.0,0.0,-5.205830699999999,0.0,0.0,95.38504475,0.0,5.4621693,5.4621693,10.668,5.4621693,False,{}
